Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.17     0.00        1     0.00     0.00  mc_valarray_push
  0.00      0.17     0.00        1     0.00     0.00  mc_vallist_copy
  0.00      0.17     0.00        1     0.00     0.00  mc_value_makearray
  0.00      0.17     0.00        1     0.00     0.00  mc_value_makearraycapacity
  0.00      0.17     0.00        1     0.00     0.00  mc_vm_getlastpopped
  0.00      0.17     0.00        1     0.00     0.00  mc_vm_init
  0.00      0.17     0.00        1     0.00     0.00  mc_vm_reset
  0.00      0.17     0.00        1     0.00   170.00  mc_vm_runexecfunc
  0.00      0.17     0.00        1     0.00     0.00  mc_vm_rungc
  0.00      0.17     0.00        1     0.00     0.00  optbits_isdashdash
  0.00      0.17     0.00        1     0.00     0.00  optbits_islongopt
  0.00      0.17     0.00        1     0.00     0.00  optbits_isshortopt
  0.00      0.17     0.00        1     0.00     0.00  optprs_init
  0.00      0.17     0.00        1     0.00     0.00  optprs_nextlongflag

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 5.88% of 0.17 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.17                 main [1]
                0.00    0.17       1/1           mc_cli_compileandrunfile [2]
                0.00    0.00       1/1           mc_state_make [24]
                0.00    0.00       1/1           mc_cli_installotherstuff [35]
                0.00    0.00       1/1           mc_cli_installargv [36]
                0.00    0.00       2/2           optprs_nextpositional [353]
                0.00    0.00       1/1           optprs_init [403]
                0.00    0.00       1/1           optprs_nextlongflag [404]
                0.00    0.00       1/1           mc_cli_installbuiltins [358]
                0.00    0.00       1/1           mc_cli_installfauxjavascript [359]
                0.00    0.00       1/1           mc_state_destroy [384]
-----------------------------------------------
                0.00    0.17       1/1           main [1]
[2]    100.0    0.00    0.17       1         mc_cli_compileandrunfile [2]
                0.00    0.17       1/1           mc_cli_compileandrunsource [3]
                0.00    0.00       1/1           mc_util_readfile [392]
-----------------------------------------------
                0.00    0.17       1/1           mc_cli_compileandrunfile [2]
[3]    100.0    0.00    0.17       1         mc_cli_compileandrunsource [3]
                0.00    0.17       1/1           mc_program_execute [4]
                0.00    0.00       1/1           mc_state_compilesource [34]
                0.00    0.00       1/1           mc_state_haserrors [388]
                0.00    0.00       1/1           mc_program_destroy [381]
-----------------------------------------------
                0.00    0.17       1/1           mc_cli_compileandrunsource [3]
[4]    100.0    0.00    0.17       1         mc_program_execute [4]
                0.00    0.17       1/1           mc_vm_runexecfunc [5]
                0.00    0.00       1/1           mc_state_reset [389]
                0.00    0.00       1/1           mc_compiler_getconstants [366]
                0.00    0.00       1/1833274     mc_util_assert [50]
                0.00    0.00       1/1           mc_vm_getlastpopped [397]
-----------------------------------------------
                0.00    0.17       1/1           mc_program_execute [4]
[5]    100.0    0.00    0.17       1         mc_vm_runexecfunc [5]
                0.05    0.12       1/1           mc_function_execfunction [6]
                0.00    0.00       1/5823381     mc_vm_stackpush [7]
                0.00    0.00       1/17          mc_value_makefuncscript [233]
                0.00    0.00       1/95          mc_value_isnull [143]
                0.00    0.00       1/609122      mc_vm_popframe [60]
                0.00    0.00       1/1833274     mc_util_assert [50]
-----------------------------------------------
                0.05    0.12       1/1           mc_vm_runexecfunc [5]
[6]    100.0    0.05    0.12       1         mc_function_execfunction [6]
                0.02    0.01 4325495/5823381     mc_vm_stackpush [7]
                0.00    0.02 1267513/1267513     mc_vmdo_math [10]
                0.00    0.02 6887877/6887877     mc_callframe_readopcode [12]
                0.01    0.01  610951/610951      mc_vmdo_callobject [13]
                0.00    0.01  999741/2381522     mc_value_makenumber [11]
                0.01    0.00 3044463/9932348     mc_callframe_readuint8 [8]
                0.00    0.00 2655641/7208427     mc_vallist_get [15]
                0.00    0.00  114267/114267      mc_vmdo_docmpvalue [18]
                0.00    0.00  114267/114267      mc_vmdo_docmpvalgreater [19]
                0.00    0.00 1062178/3940005     mc_vm_stackpop [17]
                0.00    0.00  612781/612781      mc_vm_stackget [21]
                0.00    0.00  335090/6158479     mc_vallist_set [14]
                0.00    0.00    3600/117867      mc_value_makebool [20]
                0.00    0.00       8/8           mc_vmdo_makefunction [26]
                0.00    0.00       2/612824      mc_value_makenull [16]
                0.00    0.00       8/8           mc_vm_setglobalbyindex [30]
                0.00    0.00  999739/999739      mc_callframe_readuint64 [54]
                0.00    0.00  999739/999739      mc_util_uint64todouble [55]
                0.00    0.00  675643/675651      mc_callframe_readuint16 [56]
                0.00    0.00  609121/609122      mc_vm_popframe [60]
                0.00    0.00  114267/114267      mc_value_getbool [66]
                0.00    0.00    1830/3669        mc_vallist_getp [69]
                0.00    0.00    1830/1830        mc_vm_checkassign [81]
                0.00    0.00    1830/1830        mc_globalstore_getatindex [75]
                0.00    0.00       2/2877829     mc_value_getnumber [48]
                0.00    0.00       1/1827391     mc_value_functiongetscriptfunction [51]
                0.00    0.00       1/609122      mc_callframe_init [58]
                0.00    0.00       1/609122      mc_vm_pushframe [61]
                0.00    0.00       1/1           mc_vm_rungc [399]
-----------------------------------------------
                0.00    0.00       1/5823381     mc_vm_runexecfunc [5]
                0.00    0.00       8/5823381     mc_vmdo_makefunction [26]
                0.00    0.00    1830/5823381     mc_vmdo_callobject [13]
                0.00    0.00  114267/5823381     mc_vmdo_docmpvalue [18]
                0.00    0.00  114267/5823381     mc_vmdo_docmpvalgreater [19]
                0.01    0.00 1267513/5823381     mc_vmdo_math [10]
                0.02    0.01 4325495/5823381     mc_function_execfunction [6]
[7]     23.2    0.03    0.01 5823381         mc_vm_stackpush [7]
                0.01    0.00 5823381/6158479     mc_vallist_set [14]
-----------------------------------------------
                0.00    0.00       8/9932348     mc_vmdo_makefunction [26]
                0.01    0.00 3044463/9932348     mc_function_execfunction [6]
                0.02    0.00 6887877/9932348     mc_callframe_readopcode [12]
[8]     17.6    0.03    0.00 9932348         mc_callframe_readuint8 [8]
-----------------------------------------------
                0.00    0.00  117867/3112213     mc_value_makebool [20]
                0.01    0.00  612824/3112213     mc_value_makenull [16]
                0.02    0.00 2381522/3112213     mc_value_makenumber [11]
[9]     17.6    0.03    0.00 3112213         mc_value_makeempty [9]
-----------------------------------------------
                0.00    0.02 1267513/1267513     mc_function_execfunction [6]
[10]    14.3    0.00    0.02 1267513         mc_vmdo_math [10]
                0.00    0.01 1267513/2381522     mc_value_makenumber [11]
                0.01    0.00 1267513/5823381     mc_vm_stackpush [7]
                0.00    0.00 2535026/3940005     mc_vm_stackpop [17]
                0.00    0.00 2535026/2535026     mc_value_isnumeric [49]
                0.00    0.00 2535026/2877829     mc_value_getnumber [48]
                0.00    0.00  439374/439374      mc_mathutil_add [62]
                0.00    0.00  438888/438888      mc_mathutil_div [63]
                0.00    0.00  335517/335517      mc_mathutil_mult [64]
                0.00    0.00   53734/53734       mc_mathutil_sub [68]
-----------------------------------------------
                0.00    0.00       1/2381522     mc_cli_installotherstuff [35]
                0.00    0.00  114267/2381522     mc_vmdo_docmpvalue [18]
                0.00    0.01  999741/2381522     mc_function_execfunction [6]
                0.00    0.01 1267513/2381522     mc_vmdo_math [10]
[11]    13.5    0.00    0.02 2381522         mc_value_makenumber [11]
                0.02    0.00 2381522/3112213     mc_value_makeempty [9]
-----------------------------------------------
                0.00    0.02 6887877/6887877     mc_function_execfunction [6]
[12]    12.2    0.00    0.02 6887877         mc_callframe_readopcode [12]
                0.02    0.00 6887877/9932348     mc_callframe_readuint8 [8]
-----------------------------------------------
                0.01    0.01  610951/610951      mc_function_execfunction [6]
[13]     9.4    0.01    0.01  610951         mc_vmdo_callobject [13]
                0.00    0.01  610951/612824      mc_value_makenull [16]
                0.00    0.00    1830/1830        mc_vm_callnativefunction [23]
                0.00    0.00    1830/5823381     mc_vm_stackpush [7]
                0.00    0.00  610951/610951      mc_value_isfuncnative [57]
                0.00    0.00  609121/1827391     mc_value_functiongetscriptfunction [51]
                0.00    0.00  609121/609122      mc_callframe_init [58]
                0.00    0.00  609121/609122      mc_vm_pushframe [61]
                0.00    0.00    1830/1830        mc_vallist_pop [79]
                0.00    0.00    1830/1830        mc_callframe_getpos [74]
                0.00    0.00    1830/1830        mc_vm_haserrors [82]
                0.00    0.00    1830/1220082     mc_vm_setstackpos [52]
-----------------------------------------------
                0.00    0.00       8/6158479     mc_vm_setglobalbyindex [30]
                0.00    0.00  335090/6158479     mc_function_execfunction [6]
                0.01    0.00 5823381/6158479     mc_vm_stackpush [7]
[14]     5.9    0.01    0.00 6158479         mc_vallist_set [14]
                0.00    0.00       4/612824      mc_value_makenull [16]
                0.00    0.00       4/9           mc_vallist_ensurecapacity [277]
                0.00    0.00       2/49          mc_vallist_push [156]
-----------------------------------------------
                0.00    0.00  612781/7208427     mc_vm_stackget [21]
                0.00    0.00 2655641/7208427     mc_function_execfunction [6]
                0.01    0.00 3940005/7208427     mc_vm_stackpop [17]
[15]     5.9    0.01    0.00 7208427         mc_vallist_get [15]
-----------------------------------------------
                0.00    0.00       2/612824      mc_function_execfunction [6]
                0.00    0.00       4/612824      mc_vallist_set [14]
                0.00    0.00       5/612824      mc_vallist_make [29]
                0.00    0.00       6/612824      mc_class_make [27]
                0.00    0.00      26/612824      mc_vm_init [25]
                0.00    0.00    1830/612824      mc_scriptfn_print [22]
                0.00    0.01  610951/612824      mc_vmdo_callobject [13]
[16]     3.5    0.00    0.01  612824         mc_value_makenull [16]
                0.01    0.00  612824/3112213     mc_value_makeempty [9]
-----------------------------------------------
                0.00    0.00  114267/3940005     mc_vmdo_docmpvalgreater [19]
                0.00    0.00  228534/3940005     mc_vmdo_docmpvalue [18]
                0.00    0.00 1062178/3940005     mc_function_execfunction [6]
                0.00    0.00 2535026/3940005     mc_vmdo_math [10]
[17]     3.2    0.00    0.01 3940005         mc_vm_stackpop [17]
                0.01    0.00 3940005/7208427     mc_vallist_get [15]
-----------------------------------------------
                0.00    0.00  114267/114267      mc_function_execfunction [6]
[18]     1.3    0.00    0.00  114267         mc_vmdo_docmpvalue [18]
                0.00    0.00  114267/2381522     mc_value_makenumber [11]
                0.00    0.00  114267/5823381     mc_vm_stackpush [7]
                0.00    0.00  228534/3940005     mc_vm_stackpop [17]
                0.00    0.00  114267/114267      mc_vmdo_tryoverloadoperator [67]
                0.00    0.00  114267/114267      mc_value_compare [65]
-----------------------------------------------
                0.00    0.00  114267/114267      mc_function_execfunction [6]
[19]     1.2    0.00    0.00  114267         mc_vmdo_docmpvalgreater [19]
                0.00    0.00  114267/117867      mc_value_makebool [20]
                0.00    0.00  114267/5823381     mc_vm_stackpush [7]
                0.00    0.00  114267/3940005     mc_vm_stackpop [17]
                0.00    0.00  114267/2877829     mc_value_getnumber [48]
-----------------------------------------------
                0.00    0.00    3600/117867      mc_function_execfunction [6]
                0.00    0.00  114267/117867      mc_vmdo_docmpvalgreater [19]
[20]     0.7    0.00    0.00  117867         mc_value_makebool [20]
                0.00    0.00  117867/3112213     mc_value_makeempty [9]
-----------------------------------------------
                0.00    0.00  612781/612781      mc_function_execfunction [6]
[21]     0.5    0.00    0.00  612781         mc_vm_stackget [21]
                0.00    0.00  612781/7208427     mc_vallist_get [15]
-----------------------------------------------
                0.00    0.00    1830/1830        mc_vm_callnativefunction [23]
[22]     0.0    0.00    0.00    1830         mc_scriptfn_print [22]
                0.00    0.00    1830/612824      mc_value_makenull [16]
                0.00    0.00    1830/1830        mc_printer_printvalue_actual [77]
-----------------------------------------------
                0.00    0.00    1830/1830        mc_vmdo_callobject [13]
[23]     0.0    0.00    0.00    1830         mc_vm_callnativefunction [23]
